file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,198,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,13
style.css,199,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,200,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,201,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,7
style.css,202,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,17
style.css,203,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,204,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,205,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,10
style.css,206,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,15
style.css,207,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,19
style.css,208,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,43
style.css,209,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,21
style.css,210,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,211,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,212,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,7
style.css,213,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,17
style.css,214,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,215,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,216,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,14
style.css,217,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,13
style.css,218,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,15
style.css,219,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,19
style.css,220,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,221,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,0
style.css,222,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,0,9
style.css,223,css,04ddceda,derrickdollesin,2025-05-16,13:28:56,-07:00,2025-05-16T13:28:56-07:00,2,17
